,earnings,gender,age,region,education,experience
715,12.82051277,female,41,Northeast,16,19
716,4.807692528,female,43,Northeast,12,25
717,26.44230843,male,39,Northeast,16,17
718,42.30769348,male,37,Northeast,19,12
719,21.97802162,male,25,Northeast,13,6
720,15.46822739,female,25,Northeast,16,3
721,4.807692528,female,39,Northeast,12,21
722,15.13504314,male,46,Northeast,10,30
723,17.06730843,female,49,Northeast,18,25
724,16.34615326,male,32,Northeast,14,12
725,15.38461494,male,57,Northeast,14,37
726,12.14285755,female,63,South,12,45
727,19.23077011,male,50,South,12,32
728,19.23077011,female,41,South,13,22
729,37.82051468,male,53,Northeast,18,29
730,28.84615326,male,40,South,12,22
731,9.615385056,male,30,South,13,11
732,21.97802162,female,29,South,16,7
733,9.134614944,male,60,South,12,42
734,21.63461494,male,47,South,12,29
735,23.29881668,male,41,South,18,17
736,26.44230843,male,46,South,16,24
737,38.94230652,female,45,South,18,21
738,44.87179565,female,46,South,16,24
739,11.53846169,male,40,South,12,22
740,5.288461685,male,60,South,12,42
741,19.23077011,female,50,South,19,25
742,11.96581173,female,44,Northeast,12,26
743,20.19230843,male,53,Northeast,12,35
744,9.134614944,female,53,Northeast,12,35
745,37.69230652,male,52,Northeast,16,30
746,15.38461494,female,33,Northeast,12,15
747,28.19711494,male,35,Northeast,18,11
748,13.18681335,female,37,Northeast,16,15
749,42.78845978,male,53,Northeast,14,33
750,14.42307663,female,46,Northeast,12,28
751,14.90384579,male,50,Northeast,12,32
752,7.5,female,47,Northeast,12,29
753,21.71288109,male,52,Northeast,16,30
754,16.34615326,female,35,Northeast,13,16
755,14.90384579,female,53,Northeast,12,35
756,23.55769157,male,52,Northeast,12,34
757,12.08791256,female,37,Northeast,12,19
758,16.23931694,male,39,Northeast,12,21
759,30.76922989,male,57,Northeast,16,35
760,8.653845787,female,21,Northeast,14,1
761,32.05128098,female,34,Northeast,16,12
762,14.42307663,female,40,Northeast,14,20
763,8.17307663,female,43,Northeast,12,25
764,14.42307663,male,55,Northeast,16,33
765,20,female,53,Northeast,18,29
766,26.15384674,female,43,Northeast,13,24
767,16.02564049,male,48,Northeast,14,28
768,23.82943153,male,41,Northeast,13,22
769,10.57692337,female,58,Northeast,10,42
770,28.84615326,male,59,Northeast,13,40
771,43.46154022,male,38,Northeast,10,22
772,11.92307663,female,50,Northeast,10,34
773,24.03846169,male,58,Northeast,13,39
774,14.59183693,female,27,Northeast,13,8
775,17.30769157,male,29,Northeast,16,7
776,16.66666603,female,57,Northeast,13,38
777,26.60256386,female,43,Northeast,12,25
778,30.76922989,male,42,Northeast,14,22
779,21.63461494,male,52,Northeast,12,34
780,15.38461494,female,54,Northeast,14,34
781,19.95192337,female,58,Northeast,12,40
782,31.25,female,54,Northeast,18,30
783,40.86538315,male,55,Northeast,18,31
784,31.25,male,41,Northeast,18,17
785,10.49890327,female,36,Northeast,16,14
786,28.84615326,male,44,Northeast,12,26
787,12.01923084,female,57,Northeast,14,37
788,5.769230843,male,55,Northeast,16,33
789,33.17307663,female,48,Northeast,16,26
790,30.30303001,female,48,Northeast,19,23
791,5.769230843,female,30,South,16,8
792,12.5,male,31,South,16,9
793,3.846153736,male,35,Northeast,16,13
794,17.30769157,female,53,Northeast,16,31
795,9.401709557,male,55,Northeast,16,33
796,16.82692337,male,29,Northeast,14,9
797,16.82692337,female,28,Northeast,14,8
798,10.32966995,female,23,Northeast,16,1
799,23.07692337,male,33,Northeast,16,11
800,21.63461494,female,26,Northeast,16,4
801,14.40076923,male,49,Northeast,12,31
802,25.98290634,male,42,Northeast,12,24
803,15.86538506,male,24,Northeast,12,6
804,14.42307663,female,29,South,13,10
805,28.84615326,male,53,South,13,34
806,20.83333397,male,61,South,13,42
807,21.63461494,female,47,South,12,29
808,20.19230843,male,27,South,16,5
809,13.46153831,female,42,South,12,24
810,8.653845787,female,39,South,12,21
811,18.75,male,57,South,16,35
812,21.15384674,male,55,South,12,37
813,11.11111069,female,47,South,12,29
814,23.58299637,female,49,South,16,27
815,23.31730843,female,50,South,16,28
816,18.26922989,male,47,South,13,28
817,13.94230747,female,63,Northeast,12,45
818,11.92307663,female,46,Northeast,12,28
819,15.86538506,male,47,Northeast,13,28
820,11.18067932,female,42,Northeast,13,23
821,12.94378662,female,58,Northeast,14,38
822,21.63461494,male,53,Northeast,8,39
823,17.78846169,male,30,Northeast,12,12
824,17.78846169,female,42,Northeast,13,23
825,13.80670643,female,63,Northeast,13,44
826,14.42307663,male,64,Northeast,16,42
827,18.65384674,male,38,Northeast,13,19
828,27.27272797,male,61,Northeast,12,43
829,16.20370293,male,34,Northeast,14,14
830,13.05723476,female,46,Northeast,12,28
831,32,female,30,Northeast,18,6
832,21.15384674,male,36,Northeast,13,17
833,19.23077011,female,40,Northeast,12,22
834,36.15384674,male,40,Northeast,16,18
835,36.21794891,male,49,Northeast,16,27
836,18.26922989,male,25,Northeast,16,3
837,17.30769157,male,41,Northeast,13,22
838,19.23077011,male,29,Northeast,12,11
839,12.01923084,female,26,Northeast,13,7
840,17.69230843,male,50,Northeast,6,38
841,15.38461494,male,35,Northeast,12,17
842,12.5,female,33,Northeast,12,15
843,26.92307663,male,40,Northeast,16,18
844,26.49572563,male,45,Northeast,10,29
845,38.46154022,male,50,Northeast,18,26
846,38.46154022,male,30,Midwest,20,4
847,7.051281929,male,45,Northeast,12,27
848,10,female,45,Northeast,12,27
849,12.88461494,female,62,Northeast,12,44
850,20.67307663,female,32,Northeast,12,14
851,7.264957428,male,35,Northeast,18,11
852,19.23077011,male,48,Northeast,16,26
853,18.75,male,63,Northeast,12,45
854,9.615385056,female,63,Northeast,12,45
855,26.44230843,male,34,Northeast,12,16
856,16.82692337,female,34,Northeast,14,14
857,6.410256386,female,32,Northeast,11,15
858,11,male,26,Northeast,9,11
859,8.791209221,female,52,Northeast,13,33
860,11.09467411,female,34,Northeast,13,15
861,24.03846169,female,52,Northeast,16,30
862,4.807692528,female,42,Northeast,11,25
863,10,female,33,Northeast,14,13
864,3.846153736,female,62,Northeast,12,44
865,17.96558762,female,24,Northeast,16,2
866,17.96558762,female,24,Northeast,16,2
867,40.10988998,female,51,South,18,27
868,22.77327919,male,34,South,18,10
869,26.82186317,female,33,South,18,9
870,23.68420982,female,49,South,18,25
871,17.30769157,female,48,South,13,29
872,22.11538506,male,45,South,12,27
873,13.46153831,male,34,South,12,16
874,7.396449566,female,25,South,13,6
875,19.23077011,male,35,South,14,15
876,18.75,female,31,South,14,11
877,33.17307663,male,47,South,16,25
878,32.21154022,male,42,South,14,22
879,27.88461494,female,41,South,16,19
880,19.23077011,female,50,South,14,30
881,37.69230652,male,34,South,12,16
882,14.27884579,female,28,South,14,8
883,18.75,male,28,South,12,10
884,16.20370293,female,25,South,12,7
885,23.55769157,female,34,Northeast,16,12
886,17.20647812,female,53,South,18,29
887,57.69230652,male,54,South,18,30
888,24.03846169,male,50,South,16,28
889,16.82692337,female,49,South,16,27
890,16.82692337,male,55,South,8,41
891,17.78846169,female,56,South,12,38
892,19.71153831,female,33,Northeast,16,11
893,10.57692337,male,37,Northeast,12,19
894,21.82952118,female,31,South,18,7
895,21.15384674,male,34,South,12,16
896,15.375,male,35,South,16,13
897,42.73504257,male,41,South,10,25
898,14.65201473,female,37,South,13,18
899,14.42307663,female,48,South,13,29
900,32.21154022,male,56,South,18,32
901,20.19230843,male,48,South,12,30
902,12.01923084,male,38,South,8,24
903,27.40384674,male,31,South,16,9
904,21.36752129,female,31,South,16,9
905,41.82692337,female,48,South,18,24
906,28.84615326,female,32,Northeast,18,8
907,48.07692337,male,33,Northeast,18,9
908,25,female,36,South,20,10
909,22.89377213,male,63,South,18,39
910,29.12087822,female,52,South,13,33
911,26.92307663,female,37,South,18,13
912,14.42307663,female,32,South,12,14
913,13.24786282,male,31,Northeast,12,13
914,4.699999809,male,23,South,13,4
915,39.74359131,female,53,South,18,29
916,3.205128193,female,26,South,12,8
917,17.30769157,female,47,South,16,25
918,15.38461494,male,46,South,12,28
919,49.51922989,female,44,South,18,20
920,26.92307663,female,41,South,20,15
921,3.461538553,male,39,West,20,13
922,13.22115421,female,33,South,16,11
923,10,female,57,South,9,42
924,6,female,54,South,12,36
925,18.75,female,63,South,12,45
926,16.70040512,female,53,South,12,35
927,18.26922989,male,56,South,12,38
928,28.84615326,male,52,South,16,30
929,16.82692337,female,46,South,16,24
930,10.09615421,male,37,South,11,20
931,10,female,40,South,12,22
932,2.884615421,male,51,South,13,32
933,11.07692337,male,39,South,16,17
934,34.18803406,male,41,South,16,19
935,38.46154022,female,61,South,19,36
936,8.012820244,male,27,South,16,5
937,15.38461494,female,27,South,16,5
938,12.01923084,female,27,South,13,8
939,25.96153831,female,60,South,14,40
940,9.615385056,female,53,South,12,35
941,30.76922989,male,54,South,12,36
942,43.26922989,female,53,South,16,31
943,19.23077011,female,56,South,14,36
944,15.38461494,male,51,Midwest,13,32
945,6.837606907,male,31,South,14,11
946,19.23077011,female,40,South,12,22
947,15,female,53,South,13,34
948,12.30769253,male,43,South,12,25
949,29.4871788,male,40,South,16,18
950,8.653845787,male,38,South,12,20
951,13.46153831,female,32,South,12,14
952,20.67307663,male,45,South,12,27
953,11.05769253,female,47,South,12,29
954,21.92307663,male,52,South,14,32
955,14.42307663,male,42,South,12,24
956,7.211538315,female,55,South,9,40
957,11.53846169,female,31,South,14,11
958,11.53846169,female,37,South,16,15
959,7.692307472,male,41,South,16,19
960,15.18218613,female,45,South,12,27
961,13.22115421,female,62,South,12,44
962,12.98076916,male,27,South,16,5
963,19.23077011,male,58,South,16,36
964,6.730769157,male,36,South,14,16
965,20.2429142,male,46,South,12,28
966,16.36661148,male,59,South,13,40
967,22.11538506,male,35,South,13,16
968,20.19230843,female,37,South,12,19
969,19.23077011,male,39,South,13,20
970,12.01923084,male,36,South,11,19
971,13.46153831,female,59,South,12,41
972,8.653845787,male,36,South,13,17
973,8.653845787,female,40,South,13,21
974,11.53846169,male,22,South,13,3
975,7.142857075,female,30,South,14,10
976,27.27272797,female,55,South,20,29
977,19.23077011,female,49,South,13,30
978,19.23077011,female,43,South,16,21
979,9.48317337,male,50,South,12,32
980,18.13186836,female,50,South,13,31
981,8.653845787,male,51,South,13,32
982,13.94230747,male,45,South,11,28
983,18.75048065,male,30,South,16,8
984,22.59615326,male,41,South,12,23
985,26.44230843,male,40,South,12,22
986,10.09615421,female,49,South,12,31
987,28.84615326,male,53,South,14,33
988,28.84615326,male,26,South,12,8
989,20.67307663,female,55,South,16,33
990,10.57692337,female,29,South,16,7
991,22.11538506,female,41,South,14,21
992,19.23077011,male,55,South,6,43
993,18.26922989,male,37,South,12,19
994,9.440559387,female,45,South,13,26
995,12.98076916,male,25,Midwest,11,8
996,10,male,22,Midwest,12,4
997,7.692307472,female,29,South,9,14
998,9.615385056,male,32,Midwest,13,13
999,25.96153831,female,39,South,12,21
1000,13.46153831,female,56,South,11,39
1001,9.615385056,male,35,Northeast,13,16
1002,28.84615326,male,59,South,16,37
1003,23.07692337,male,44,South,13,25
1004,17.03296661,female,29,South,16,7
1005,19.23077011,male,31,South,13,12
1006,36.05769348,male,28,South,13,9
1007,13.46153831,female,49,South,12,31
1008,10.41666698,male,26,Midwest,12,8
1009,34.61538315,male,58,South,19,33
1010,29.9145298,male,50,South,18,26
1011,13.73626328,male,34,South,16,12
1012,5.128205299,female,38,South,16,16
1013,8.805667877,female,37,South,9,22
1014,24.03846169,female,44,South,18,20
1015,16.58653831,male,32,South,12,14
1016,12.01923084,female,36,South,12,18
1017,21.63461494,male,43,Northeast,16,21
1018,9.090909004,male,37,Northeast,12,19
1019,16.82692337,female,37,Northeast,18,13
1020,11.53846169,male,32,Northeast,16,10
1021,18.75,male,47,Northeast,12,29
1022,25,male,41,Northeast,12,23
1023,25,male,27,Northeast,16,5
1024,16.875,female,26,Northeast,16,4
1025,20.5128212,female,47,Northeast,16,25
1026,14.42307663,male,45,Northeast,13,26
1027,18.26922989,male,57,Northeast,16,35
1028,6.730769157,female,55,Northeast,12,37
1029,20.67307663,male,28,Northeast,13,9
1030,14.42307663,female,27,Northeast,16,5
1031,13.11188793,male,49,Northeast,12,31
1032,21.06227112,female,42,Northeast,14,22
1033,12.98076916,male,41,Northeast,12,23
1034,5.868269444,female,52,Northeast,16,30
1035,18.26778793,male,56,Northeast,16,34
1036,8.952254295,female,39,Northeast,12,21
1037,15.38461494,male,25,Northeast,13,6
1038,18.5,female,24,Northeast,14,4
1039,6.734694004,female,25,Northeast,16,3
1040,10.48951054,female,53,Northeast,13,34
1041,60.09615326,male,49,Northeast,16,27
1042,24.03846169,male,43,Northeast,16,21
1043,43.26922989,male,53,Northeast,16,31
1044,15.38461494,female,54,Northeast,16,32
1045,23.55769157,male,53,Northeast,16,31
1046,25.64102554,male,44,Northeast,14,24
1047,9.615385056,female,42,Northeast,16,20
1048,14.56730747,female,44,Northeast,12,26
1049,16.34615326,male,45,Northeast,12,27
1050,14.51378822,female,56,Northeast,13,37
1051,14.42307663,male,44,Northeast,16,22
1052,14.42307663,female,26,Northeast,16,4
1053,25,male,38,Northeast,12,20
1054,13.70192337,female,27,Northeast,16,5
1055,17.09401703,female,51,Northeast,13,32
1056,19.47115326,female,41,Northeast,16,19
1057,9.5,female,55,Northeast,16,33
1058,8.653845787,male,50,Northeast,12,32
1059,8.413461685,female,50,Northeast,12,32
1060,20.19230843,female,48,Northeast,12,30
1061,3.605769157,female,57,Northeast,12,39
1062,15.38461494,male,54,Northeast,13,35
1063,18.46153831,male,25,Northeast,16,3
1064,13.46153831,female,24,Northeast,16,2
1065,8.653845787,male,23,Northeast,16,1
1066,26.22377586,male,42,Northeast,14,22
1067,18.36538506,female,28,South,18,4
1068,24.03846169,male,53,South,14,33
1069,16.34615326,female,26,South,14,6
1070,17.78846169,female,48,South,14,28
1071,19.23077011,male,56,South,18,32
1072,10.98901081,female,56,South,16,34
1073,28.84615326,male,40,South,12,22
1074,28,male,49,South,18,25
1075,57.69230652,male,43,South,16,21
1076,10.43956089,male,30,South,19,5
1077,51.92307663,male,37,South,16,15
1078,14.23076916,male,25,South,16,3
1079,13.84615421,female,24,South,16,2
1080,16.86390495,male,61,South,18,37
1081,28.89422989,female,34,South,16,12
1082,38.46154022,male,43,South,12,25
1083,28.84615326,female,28,South,16,6
1084,20.19230843,male,33,South,12,15
1085,36.05769348,male,45,Northeast,18,21
1086,7.692307472,female,43,Northeast,14,23
1087,61.96581268,male,52,Northeast,14,32
1088,15.38461494,female,41,Northeast,13,22
1089,3.365384579,male,45,Northeast,12,27
1090,29.61538506,male,55,Northeast,16,33
1091,21.63461494,female,59,Northeast,14,39
1092,15.18028831,female,44,Northeast,18,20
1093,42.73504257,female,54,Northeast,12,36
1094,36.32478714,female,58,Northeast,12,40
1095,22.59615326,male,40,Northeast,13,21
1096,25.48077011,male,35,Northeast,12,17
1097,22.00854683,male,58,Northeast,16,36
1098,14.81434917,female,56,Northeast,12,38
1099,24,male,60,Northeast,18,36
1100,52.88461685,male,44,Northeast,16,22
1101,21.36752129,male,43,Northeast,16,21
1102,13.17567539,female,55,Northeast,18,31
1103,38.46154022,male,48,Northeast,19,23
1104,30,male,39,Northeast,18,15
1105,10.2564106,female,64,Northeast,16,42
1106,19.23077011,male,51,Northeast,12,33
1107,23.07692337,male,29,Northeast,18,5
1108,23.07692337,female,40,Northeast,18,16
1109,12.5,male,25,Northeast,12,7
1110,23.50427437,male,34,Northeast,16,12
1111,30.76922989,female,36,Northeast,14,16
1112,32.96703339,female,45,Northeast,14,25
1113,29.80769157,male,61,Northeast,12,43
1114,40.86538315,male,53,Northeast,12,35
1115,12.98076916,female,52,Northeast,10,36
1116,12.99376297,female,51,Northeast,12,33
1117,7.211538315,female,24,Northeast,14,4
1118,22.59615326,female,50,Northeast,12,32
1119,29.80769157,female,36,Northeast,16,14
1120,12.56978035,female,54,Northeast,16,32
1121,32.05128098,female,51,Northeast,18,27
1122,21.63461494,male,46,Northeast,12,28
1123,16.82692337,male,50,Northeast,16,28
1124,16.82692337,female,47,Northeast,12,29
1125,12.98076916,male,28,Northeast,12,10
1126,12.5,female,51,Northeast,12,33
1127,11.88811207,female,43,Midwest,12,25
1128,19.23077011,male,41,Midwest,13,22
1129,14.61538506,female,36,Midwest,16,14
1130,29.96422195,female,35,Midwest,18,11
1131,27.11538506,female,58,Midwest,16,36
1132,25,male,43,Midwest,16,21
1133,19.61538506,male,50,Midwest,12,32
1134,23.07692337,female,43,Midwest,18,19
1135,33.65384674,male,48,Midwest,16,26
1136,21.56862831,male,51,Midwest,12,33
1137,10.09615421,female,50,Midwest,12,32
1138,12.01923084,male,24,Midwest,14,4
1139,12.01923084,male,50,Midwest,12,32
1140,14.42307663,female,49,Midwest,14,29
1141,10.38461494,male,24,Midwest,16,2
1142,21.63461494,male,54,Midwest,13,35
1143,20.19230843,male,57,Midwest,16,35
1144,13.94230747,female,55,Midwest,14,35
1145,23.84615326,male,36,Midwest,16,14
1146,23.84615326,female,33,Midwest,16,11
1147,17.1404686,female,27,Midwest,12,9
1148,57.69230652,male,42,Midwest,18,18
1149,12.01923084,male,61,Midwest,12,43
1150,9.615385056,male,44,Midwest,12,26
1151,16.82692337,female,45,Midwest,12,27
1152,21.34615326,female,46,Midwest,14,26
1153,17.30769157,male,36,Midwest,12,18
1154,32.60869598,male,47,Midwest,16,25
1155,33.41345978,female,37,Midwest,16,15
1156,40.86538315,male,59,Midwest,13,40
1157,6.75,female,46,Midwest,13,27
1158,6.923077106,female,49,Midwest,12,31
1159,4.700854778,female,22,Midwest,13,3
1160,25,female,55,Midwest,18,31
1161,22.11538506,female,34,Midwest,13,15
1162,9.067307472,female,53,Midwest,13,34
1163,17.65994453,female,46,Midwest,12,28
1164,14.42307663,male,30,Midwest,12,12
1165,34.3406601,male,62,Midwest,13,43
1166,13.94230747,female,47,Midwest,12,29
1167,19.71153831,male,51,Midwest,12,33
1168,7.211538315,female,22,Midwest,12,4
1169,14.42307663,female,54,Midwest,13,35
1170,25.30364418,female,45,Midwest,16,23
1171,20.19230843,female,50,Midwest,12,32
1172,14.42307663,male,30,Midwest,16,8
1173,10.01602554,male,44,Midwest,16,22
